id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
11487,64,260,0,0,0,45,0,0,-1
11488,63,260,0,0,0,76,0,0,-1
11489,65,260,0,0,0,-1,0,0,-1
11490,69,260,0,0,0,-1,0,0,-1
12327,135,280,0,0,0,-1,0,0,-1
12328,143,280,0,0,0,-1,0,0,-1
12329,137,280,0,0,0,-1,0,0,-1
12330,140,280,0,0,0,-1,0,0,-1
12331,141,280,0,0,0,-1,0,0,-1
12332,148,280,0,0,0,81,0,0,151
12333,146,280,0,0,0,70,0,0,147
12334,153,280,0,0,0,70,0,0,149
12335,160,280,1,0,0,77,1,0,161
12336,159,280,0,0,0,-1,0,0,-1
12337,158,280,0,0,0,77,0,2,156
12338,134,280,0,0,0,-1,0,0,-1
12339,142,280,0,0,0,-1,0,0,-1
12340,139,280,0,0,0,-1,0,0,-1
12341,147,280,0,0,0,70,0,0,-1
12342,151,280,0,0,0,81,0,0,-1
12343,152,280,0,0,0,-1,0,0,-1
12344,149,280,0,0,0,70,0,0,-1
12345,157,280,0,0,0,-1,0,0,-1
12346,156,280,0,0,0,77,0,0,-1
12347,161,280,1,0,0,77,0,0,-1
12348,155,280,0,0,0,-1,0,0,-1
12349,355,280,0,0,0,-1,0,0,-1
12350,368,280,0,0,0,-1,0,0,-1
12351,359,280,1,0,0,-1,0,0,-1
12352,365,280,0,0,0,-1,0,0,-1
12353,360,280,0,0,0,77,0,0,367
12354,371,280,0,0,0,70,0,0,374
12355,373,280,1,0,0,-1,0,0,-1
12356,376,280,0,0,0,58,0,0,375
12357,381,280,0,0,0,-1,0,0,-1
12358,386,280,0,0,0,58,0,0,385
12359,387,280,0,0,0,69,0,0,383
12360,357,280,0,0,0,-1,0,0,-1
12361,367,280,0,0,0,77,0,0,-1
12362,369,280,0,0,0,-1,0,0,-1
12363,375,280,0,0,0,58,0,0,-1
12364,374,280,1,0,0,70,0,0,-1
12365,380,280,0,0,0,-1,0,0,-1
12366,384,280,0,0,0,-1,0,0,-1
12367,385,280,0,0,0,58,0,0,-1
12368,389,280,0,0,0,-1,0,0,-1
12369,383,280,0,0,0,69,0,0,-1
12370,379,280,0,0,0,-1,0,0,-1
13195,135,300,0,0,0,-1,0,0,-1
13196,136,300,0,0,0,-1,0,0,-1
13197,137,300,0,0,0,-1,0,0,-1
13198,144,300,1,0,0,-1,0,0,-1
13199,141,300,0,0,0,-1,0,0,-1
13200,146,300,1,0,0,70,0,0,156
13201,151,300,0,0,0,55,0,0,145
13202,152,300,0,0,0,77,0,1,149
13203,160,300,0,0,0,70,0,0,147
13204,159,300,1,0,0,-1,0,0,-1
13205,158,300,0,0,0,77,1,0,157
13206,134,300,0,0,0,-1,0,0,-1
13207,140,300,0,0,0,-1,0,0,-1
13208,142,300,0,0,0,-1,0,0,-1
13209,139,300,0,0,0,-1,0,0,-1
13210,153,300,0,0,0,-1,0,0,-1
13211,145,300,0,0,0,55,0,0,-1
13212,147,300,0,0,0,70,0,0,-1
13213,149,300,0,0,0,77,0,0,-1
13214,156,300,0,0,0,70,0,0,-1
13215,157,300,0,0,0,77,0,0,-1
13216,161,300,0,0,0,-1,0,0,-1
13217,155,300,0,0,0,-1,0,0,-1
13218,261,300,0,0,0,-1,0,0,-1
13219,277,300,0,0,0,-1,0,0,-1
13220,275,300,1,0,0,-1,0,0,-1
13221,268,300,0,0,0,68,0,0,289
13222,274,300,0,0,0,-1,0,0,-1
13223,279,300,0,0,0,-1,0,1,-1
13224,285,300,2,1,0,-1,0,0,-1
13225,278,300,0,0,0,-1,0,0,-1
13226,287,300,0,0,0,69,0,0,290
13227,286,300,0,0,0,-1,0,0,-1
13228,288,300,0,0,0,55,0,0,265
13229,263,300,0,0,0,-1,0,0,-1
13230,267,300,0,0,0,-1,0,0,-1
13231,265,300,0,0,0,55,0,0,-1
13232,272,300,0,0,0,-1,0,0,-1
13233,281,300,0,0,0,-1,0,0,-1
13234,284,300,0,0,0,-1,0,0,-1
13235,283,300,0,0,0,-1,0,0,-1
13236,292,300,0,0,0,-1,0,0,-1
13237,289,300,0,0,0,68,0,0,-1
13238,290,300,0,0,0,69,0,0,-1
13683,135,311,0,0,0,-1,0,0,-1
13684,136,311,1,0,0,46,0,0,143
13685,137,311,0,0,0,-1,0,0,-1
13686,144,311,0,0,1,70,0,0,140
13687,141,311,1,0,0,-1,0,0,-1
13688,153,311,0,0,0,63,0,0,145
13689,148,311,0,0,0,-1,0,0,-1
13690,152,311,1,0,0,63,0,0,156
13691,160,311,0,0,0,-1,0,0,-1
13692,159,311,0,0,0,-1,0,1,-1
13693,158,311,0,0,0,83,0,1,161
13694,134,311,0,0,0,-1,0,0,-1
13695,143,311,0,0,0,46,0,0,-1
13696,140,311,0,0,0,70,0,0,-1
13697,147,311,0,0,0,-1,0,0,-1
13698,151,311,0,0,0,-1,0,0,-1
13699,149,311,0,0,0,-1,0,0,-1
13700,146,311,0,0,0,-1,0,0,-1
13701,145,311,1,0,0,63,0,0,-1
13702,156,311,0,0,0,63,0,0,-1
13703,161,311,0,0,0,83,0,0,-1
13704,155,311,0,0,0,-1,0,0,-1
13705,157,311,0,0,0,-1,0,0,-1
13706,585,311,0,0,0,-1,0,0,-1
13707,594,311,0,0,0,-1,0,0,-1
13708,597,311,0,0,0,-1,0,0,-1
13709,592,311,0,0,0,91,0,0,618
13710,591,311,1,0,0,-1,0,0,-1
13711,602,311,0,0,0,-1,0,0,-1
13712,608,311,0,0,0,-1,0,0,-1
13713,603,311,0,0,0,46,0,0,600
13714,613,311,0,0,1,81,0,0,593
13715,609,311,1,0,0,65,0,0,616
13716,614,311,0,0,0,80,0,0,615
13717,588,311,0,0,0,-1,0,0,-1
13718,590,311,0,0,0,-1,0,0,-1
13719,593,311,0,0,0,81,0,0,-1
13720,600,311,0,0,0,46,0,0,-1
13721,596,311,0,0,0,-1,0,0,-1
13722,606,311,0,0,0,-1,0,0,-1
13723,615,311,0,0,0,80,0,0,-1
13724,612,311,0,0,0,-1,0,0,-1
13725,618,311,0,0,0,91,0,0,-1
13726,616,311,0,0,0,65,0,0,-1
